Location.City,Location.State,Data.Shape,Data.Encounter duration,Dates.Sighted.Year
north kingstown,RI,triangle,180,1997
north kingstown,RI,triangle,10,1997
north kingstown,RI,unknown,600,2013
north providence,RI,disk,5,2013
north providence,RI,fireball,4,2013
north providence,RI,light,9000,2013
north providence,RI,sphere,16,1996
north providence,RI,unknown,1320,2012
north scituate,RI,light,300,2011
north smithfield,RI,circle,15,2009
north smithfield,RI,other,2,2012
north smithfield,RI,sphere,60,2009
pascoag,RI,light,120,2013
pawtucket,RI,changing,1,2005
pawtucket,RI,circle,120,2013
pawtucket,RI,circle,60,2011
pawtucket,RI,circle,300,2005
pawtucket,RI,cylinder,180,2012
pawtucket,RI,cylinder,600,2009
pawtucket,RI,disk,3600,1974
pawtucket,RI,light,60,2012
pawtucket,RI,light,1200,2013
pawtucket,RI,other,600,2004
pawtucket,RI,sphere,15,2006
pawtucket,RI,sphere,60,2012
pawtucket,RI,triangle,180,2014
portsmouth,RI,chevron,30,2001
portsmouth,RI,egg,2,1998
portsmouth,RI,fireball,300,2003
portsmouth,RI,triangle,1800,2007
providence,RI,changing,300,2005
providence,RI,cigar,180,2013
providence,RI,circle,240,1998
providence,RI,diamond,1800,1981
providence,RI,diamond,900,2010
providence,RI,disk,300,2009
providence,RI,egg,60,2006
providence,RI,egg,120,2004
providence,RI,formation,380,2009
providence,RI,light,60,2007
providence,RI,other,20,2013
providence,RI,other,2,2010
providence,RI,other,10,2008
providence,RI,oval,60,2008
providence,RI,rectangle,25,2000
providence,RI,rectangle,60,2013
providence,RI,sphere,120,2002
providence,RI,teardrop,420,2009
providence,RI,teardrop,540,2012
providence,RI,teardrop,900,2013
providence,RI,triangle,1,2011
providence,RI,unknown,20,2009
providence,RI,unknown,7200,2011
providence,RI,unknown,60,2010
riverside,RI,circle,300,2012
riverside,RI,circle,180,2008
riverside,RI,circle,1200,2012
riverside,RI,oval,86400,1977
rumford,RI,light,1800,2012
smithfield,RI,chevron,600,2009
smithfield,RI,circle,60,1982
smithfield,RI,light,300,2001
smithfield,RI,triangle,300,2012
smithfield,RI,triangle,900,2006
tiverton,RI,circle,900,2007
tiverton,RI,cylinder,6,2008
wakefield,RI,disk,1.5,2011
wakefield,RI,fireball,300,2013
wakefield,RI,flash,1,2008
wakefield,RI,formation,60,2011
wakefield,RI,formation,180,2008
wakefield,RI,light,2,2009
wakefield,RI,light,345,2006
wakefield,RI,triangle,120,2003
wakefield,RI,triangle,60,2009
warren,RI,cigar,180,2014
warwick,RI,cigar,1800,1976
warwick,RI,circle,600,2008
warwick,RI,circle,1800,2013
warwick,RI,circle,180,2012
warwick,RI,circle,10800,1998
warwick,RI,circle,10800,2005
warwick,RI,circle,600,2012
warwick,RI,circle,3600,1997
warwick,RI,circle,30,2012
warwick,RI,disk,120,1982
warwick,RI,disk,900,1983
warwick,RI,disk,600,2010
warwick,RI,fireball,1200,2011
warwick,RI,flash,1,2008
warwick,RI,formation,600,2013
warwick,RI,light,180,2012
warwick,RI,light,10,2011
warwick,RI,other,300,1998
warwick,RI,sphere,15,2009
warwick,RI,triangle,360,2005
warwick,RI,triangle,10,2006
weekapaug,RI,formation,5,1976
west warwick,RI,circle,60,2007
west warwick,RI,circle,240,2001
west warwick,RI,egg,15,2004
west warwick,RI,fireball,15,2013
west warwick,RI,formation,900,2000
west warwick,RI,light,300,2011
west warwick,RI,unknown,1200,2008
westerly,RI,fireball,300,2012
westerly,RI,fireball,0.5,2012
westerly,RI,light,300,2002
westerly,RI,triangle,60,2004
westerly,RI,unknown,2400,2010
woonsocket,RI,circle,5,2011
woonsocket,RI,diamond,60,2013
woonsocket,RI,fireball,180,2013
woonsocket,RI,fireball,180,2013
woonsocket,RI,light,180,2012
woonsocket,RI,light,120,2013
woonsocket,RI,triangle,300,2013
abbeville,SC,light,3,2007
abbeville,SC,triangle,120,2002
aiken,SC,changing,60,1974
aiken,SC,cigar,900,2007
aiken,SC,circle,120,2004
aiken,SC,circle,60,2013
aiken,SC,cylinder,120,2004
aiken,SC,light,30,2013
aiken,SC,oval,180,1967
aiken,SC,sphere,10,2008
aiken,SC,triangle,30,2010
aiken,SC,unknown,1800,2003
anderson,SC,chevron,75,2008
anderson,SC,cigar,300,2004
anderson,SC,cigar,1200,2001
anderson,SC,circle,300,1975
anderson,SC,circle,20,2013
anderson,SC,circle,600,2013
anderson,SC,disk,1800,2014
anderson,SC,fireball,180,2014
anderson,SC,formation,60,2013
anderson,SC,light,420,2010
anderson,SC,light,60,2011
anderson,SC,light,420,2001
anderson,SC,light,1260,2009
anderson,SC,light,900,2013
anderson,SC,other,2,2013
anderson,SC,triangle,15,2012
anderson,SC,triangle,120,2005
andrews,SC,disk,300,2013
andrews,SC,light,60,2007
aynor,SC,circle,10,2013
ballentine,SC,egg,120,2012
ballentine,SC,oval,1,1979
barnwell,SC,circle,90,2009
barnwell,SC,other,30,2010
barnwell,SC,rectangle,180,2008
batesburg,SC,unknown,2700,2002
beaufort,SC,cigar,60,2007
beaufort,SC,circle,360,2010
beaufort,SC,circle,30,2006
beaufort,SC,circle,3,2009
beaufort,SC,diamond,1800,2001
beaufort,SC,unknown,2700,2011
belton,SC,changing,300,2000
belton,SC,cigar,1800,2012
belton,SC,formation,1500,2003
belton,SC,sphere,10,1939
bennettsville,SC,sphere,900,2001
bishopville,SC,changing,600,2012
bishopville,SC,diamond,14400,2011
blacksburg,SC,disk,300,1971
blacksburg,SC,light,7200,1972
blackville,SC,cigar,30,2007
blythewood,SC,oval,2,2009
boiling springs,SC,formation,300,2011
boiling springs,SC,light,60,2009
boiling springs,SC,oval,30,2010
boiling springs,SC,triangle,300,2011
bowman,SC,triangle,300,1995
branchville,SC,circle,1800,2005
camden,SC,disk,600,1985
camden,SC,other,300,1996
cassatt,SC,circle,600,2002
cassatt,SC,light,6,2005
catawba,SC,light,2,2008
chapin,SC,circle,180,2012
chapin,SC,fireball,180,2013
chapin,SC,other,300,1992
charleston,SC,changing,1200,2005
charleston,SC,changing,600,2005
charleston,SC,cigar,120,2012
charleston,SC,circle,30,2000
charleston,SC,circle,900,2003
charleston,SC,circle,3600,2001
charleston,SC,disk,300,1962
charleston,SC,fireball,2,1998
charleston,SC,fireball,5,1998
charleston,SC,fireball,5,2002
charleston,SC,fireball,4,1998
charleston,SC,fireball,10,1998
charleston,SC,flash,900,2012
charleston,SC,flash,2,1998
charleston,SC,formation,120,2013
charleston,SC,formation,600,2014
charleston,SC,light,2,2012
charleston,SC,light,300,2013
charleston,SC,light,300,2005
charleston,SC,light,300,1996
charleston,SC,light,240,2014
charleston,SC,light,180,2010
charleston,SC,light,120,2008
charleston,SC,light,60,2007
charleston,SC,other,300,2005
charleston,SC,other,1500,2012
charleston,SC,other,60,2012
charleston,SC,oval,1800,2011
charleston,SC,rectangle,3600,2004
charleston,SC,rectangle,900,2005
charleston,SC,sphere,300,2003
charleston,SC,sphere,240,2014
charleston,SC,sphere,300,2012
charleston,SC,sphere,30,1965
charleston,SC,sphere,3,1998
charleston,SC,triangle,300,2010
charleston,SC,triangle,20,2012
charleston,SC,triangle,60,2010
charleston,SC,unknown,1200,1998
charleston,SC,unknown,900,2005
charleston,SC,unknown,30,2011
cherry grove beach,SC,light,15,2007
cherry grove beach,SC,oval,1200,2012
chesnee,SC,cigar,180,2014
chesnee,SC,other,300,2002
chesnee,SC,unknown,240,2007
chester,SC,light,1200,2005
chester,SC,other,20,2013
clemson,SC,cylinder,180,2011
clemson,SC,oval,3,2007
clemson,SC,triangle,120,1991
clinton,SC,other,3,2002
clinton,SC,triangle,240,1999
clover,SC,circle,180,2011
clover,SC,light,600,1999
clover,SC,other,600,2014
clover,SC,unknown,600,2008
columbia,SC,changing,300,2005
columbia,SC,changing,45,2014
columbia,SC,changing,3600,2012
columbia,SC,circle,5,2011
columbia,SC,circle,900,1978
columbia,SC,diamond,300,1998
columbia,SC,disk,300,1974
columbia,SC,disk,20,2012
columbia,SC,fireball,240,2009
columbia,SC,fireball,3,2001
columbia,SC,fireball,90,2012
columbia,SC,formation,5,2010
columbia,SC,formation,300,2009
columbia,SC,light,5,2009
columbia,SC,light,5,2012
columbia,SC,light,4,1997
columbia,SC,light,1800,2011
columbia,SC,light,20,2001
columbia,SC,light,20,2012
columbia,SC,light,15,2001
columbia,SC,light,600,2011
columbia,SC,light,180,2011
columbia,SC,other,300,2013
columbia,SC,other,240,2012
columbia,SC,oval,900,1984
columbia,SC,oval,600,2013
columbia,SC,oval,60,2014
columbia,SC,sphere,45,2013
columbia,SC,teardrop,1200,2010
columbia,SC,triangle,40,2008
columbia,SC,triangle,10,1968
columbia,SC,unknown,60,2003
conway,SC,chevron,900,2003
conway,SC,circle,47,2013
conway,SC,circle,240,2003
conway,SC,diamond,7200,1997
conway,SC,disk,1080,2013
conway,SC,light,8,2004
conway,SC,light,2,2013
conway,SC,light,30,2014
conway,SC,oval,900,2007
conway,SC,rectangle,2,2014
conway,SC,teardrop,300,1999
conway,SC,triangle,900,2000
conway,SC,unknown,2,2004
cordova,SC,cigar,30,2012
coward,SC,light,240,2008
coward,SC,sphere,600,2014
cowpens,SC,circle,300,2013
cowpens,SC,disk,600,1964
cowpens,SC,fireball,10,2011
crescent beach,SC,formation,37800,2003
cross,SC,circle,18000,2012
dacusville,SC,light,240,2003
darlington,SC,circle,3600,2012
darlington,SC,light,7,2009
denmark,SC,triangle,300,1998
dillon,SC,fireball,2,2011
dillon,SC,triangle,120,2000
dorchester,SC,unknown,30,2012
early branch,SC,triangle,180,2011
easley,SC,circle,8,2008
easley,SC,disk,60,2000
easley,SC,light,120,2008
easley,SC,light,7200,2009
easley,SC,other,900,1991
easley,SC,other,30,2010
easley,SC,triangle,18000,2005
easley,SC,unknown,300,2007
edgemoor,SC,disk,120,1967
edisto beach,SC,circle,4,2011
edisto island,SC,sphere,180,2002
effingham,SC,oval,30,2009
elgin,SC,light,60,2011
estill,SC,cigar,2700,1969
florence,SC,changing,180,2013
florence,SC,circle,60,2013
florence,SC,circle,60.3,2006
florence,SC,cylinder,600,1999
florence,SC,disk,600,2001
florence,SC,disk,60,2013
florence,SC,fireball,1,1999
florence,SC,fireball,20,2011
florence,SC,fireball,13,2012
florence,SC,formation,600,2013
florence,SC,light,45,2006
florence,SC,rectangle,2700,1975
florence,SC,sphere,2700,2008
florence,SC,triangle,60,2004
florence,SC,unknown,180,2011
folly beach,SC,cylinder,10,2012
folly beach,SC,disk,35,2005
folly beach,SC,light,120,2003
folly beach,SC,sphere,480,2013
folly beach,SC,sphere,900,2013
folly beach,SC,teardrop,3,2001
fork,SC,disk,900,2006
fort lawn,SC,light,420,2013
fort mill,SC,circle,30,2013
fort mill,SC,cylinder,300,2012
fort mill,SC,fireball,300,2010
fort mill,SC,light,480,2012
fort mill,SC,light,7,2011
fort mill,SC,light,300,2007
fort mill,SC,light,120,2011
fort mill,SC,light,900,2010
fort mill,SC,rectangle,600,2012
fort mill,SC,unknown,7200,2014
fountain inn,SC,disk,540,2010
fountain inn,SC,light,30,2005
fountain inn,SC,light,10,2014
gable,SC,light,25,2009
gaffney,SC,cylinder,120,1997
gaffney,SC,fireball,1200,2010
gaffney,SC,fireball,60,2004
gaffney,SC,other,300,2004
gaffney,SC,rectangle,300,2013
gaffney,SC,sphere,600,2004
galivants ferry,SC,formation,600,2008
galivants ferry,SC,light,6,2011
garden city,SC,circle,300,2013
garden city,SC,circle,7200,1985
garden city,SC,disk,120,2011
garden city,SC,fireball,60,2012
garden city,SC,light,1800,2013
garden city,SC,light,7200,2000
garden city,SC,light,600,2012
garden city,SC,unknown,10,2009
garden city beach,SC,formation,600,2010
garden city beach,SC,light,300,2004
garden city beach,SC,light,7200,2007
garden city beach,SC,unknown,1200,2013
gaston,SC,changing,300,2010
gaston,SC,light,5,2006
gaston,SC,light,15,1997
gaston,SC,sphere,105,2009
georgetown,SC,cigar,180,2011
georgetown,SC,other,1200,1968
georgetown,SC,triangle,180,1981
georgetown,SC,unknown,2700,2008
gilbert,SC,light,20,2003
goose creek,SC,cigar,60,1996
goose creek,SC,circle,180,1973
goose creek,SC,diamond,60,2003
goose creek,SC,diamond,30,2007
goose creek,SC,diamond,1200,2013
goose creek,SC,disk,1200,1999
goose creek,SC,fireball,300,2011
goose creek,SC,flash,900,2010
goose creek,SC,light,480,2014
goose creek,SC,light,120,2008
goose creek,SC,triangle,240,2004
goose creek,SC,unknown,120,2014
gray court,SC,light,600,2013
gray court,SC,other,60,2014
gray court,SC,oval,600,2011
grays,SC,fireball,60,2009
grays,SC,light,300,1949
great falls,SC,oval,780,2005
green sea,SC,triangle,10800,2005
greenville,SC,changing,600,2005
greenville,SC,cigar,30,2009
greenville,SC,cigar,120,2007
greenville,SC,circle,120,1972
greenville,SC,formation,60,2003
greenville,SC,light,420,2013
greenville,SC,light,10,2007
greenville,SC,light,5,2007
greenville,SC,light,7200,2004
greenville,SC,light,120,2012
greenville,SC,light,120,2014
greenville,SC,light,120,2013
greenville,SC,light,600,2002
greenville,SC,light,60,2013
greenville,SC,oval,900,1995
greenville,SC,rectangle,900,1974
greenville,SC,sphere,180,2013
greenville,SC,triangle,60,2007
greenville,SC,triangle,420,2004
greenville,SC,triangle,300,2014
greenville,SC,triangle,240,2008
greenville,SC,triangle,240,2008
greenville,SC,triangle,173,2013
greenville,SC,triangle,600,1993
greenville,SC,unknown,600,2000
greenville,SC,unknown,900,2005
greenville county,SC,oval,120,2013
greenwood,SC,circle,120,2012
greenwood,SC,fireball,480,2013
greenwood,SC,oval,60,1991
greenwood,SC,sphere,480,2009
greenwood,SC,sphere,20,1995
greer,SC,changing,300,2011
greer,SC,disk,5,2003
greer,SC,fireball,180,2011
greer,SC,flash,180,2012
greer,SC,light,20,2013
greer,SC,light,90,2009
greer,SC,sphere,5,2012
greer,SC,sphere,240,2011
greer,SC,sphere,240,2011
hanahan,SC,diamond,1200,2014
hartsville,SC,light,30,2009
hartsville,SC,light,900,1976
hartsville,SC,light,720,2009
hartsville,SC,light,600,2007
hartsville,SC,unknown,1,2002
hemingway,SC,unknown,120,2005
hilton head island,SC,circle,20,2010
hilton head island,SC,unknown,600,2007
honea path,SC,light,900,2011
hopkins,SC,changing,20,2010
huger,SC,light,15,2010
inman,SC,disk,10800,2012
irmo,SC,cigar,600,2013
irmo,SC,circle,300,2003
irmo,SC,circle,10,1971
irmo,SC,circle,600,2004
irmo,SC,circle,5400,2005
irmo,SC,triangle,240,2002
isle of palms,SC,changing,240,2003
isle of palms,SC,chevron,1200,2007
isle of palms,SC,circle,4,2007
isle of palms,SC,circle,180,2012
isle of palms,SC,cone,720,1998
isle of palms,SC,disk,60,2003
isle of palms,SC,fireball,120,2011
isle of palms,SC,flash,7200,2009
isle of palms,SC,light,420,2003
isle of palms,SC,light,30,2002
isle of palms,SC,light,1200,2009
isle of palms,SC,sphere,600,2005
isle of palms,SC,triangle,420,2011
jamestown,SC,cigar,60,2010
johns island,SC,light,5,2010
johns island,SC,light,300,2008
johns island,SC,light,60,2008
johnsonville,SC,light,60,2009
kiawah island,SC,circle,120,2012
kiawah island,SC,formation,120,2013
kiawah island,SC,oval,90,2010
kiawah island,SC,triangle,300,2003
kingstree,SC,light,120,2007
kingstree,SC,triangle,600,2014
ladson,SC,circle,300,1985
ladson,SC,light,120,2013
ladson,SC,light,600,2012
ladson,SC,other,600,2000
ladson,SC,sphere,0.5,1998
ladson,SC,triangle,240,2012
ladson,SC,unknown,180,2013
lake city,SC,light,300,2001
lake wylie,SC,fireball,300,2013
lake wylie,SC,light,45,2013
lamar,SC,cigar,300,2010
lamar,SC,triangle,240,2013
lancaster,SC,flash,3,2009
lancaster,SC,light,1200,2011
lancaster,SC,oval,900,2005
lancaster,SC,rectangle,1800,2004
latta,SC,oval,3,2007
laurens,SC,light,1800,2001
laurens,SC,light,900,2007
laurens,SC,triangle,120,2011
leesville,SC,flash,15,1961
leesville,SC,other,20,2006
lesslie,SC,disk,5,2007
lexington,SC,changing,4,2012
lexington,SC,cigar,30,2010
lexington,SC,circle,300,2013
lexington,SC,circle,1800,2001
lexington,SC,disk,5,2012
lexington,SC,formation,180,2014
lexington,SC,light,300,2012
lexington,SC,light,900,2013
lexington,SC,light,10,2009
lexington,SC,light,600,2013
lexington,SC,rectangle,10,2006
lexington,SC,rectangle,10,2006
lexington,SC,sphere,20,2012
lexington,SC,sphere,120,2013
lexington,SC,triangle,420,2013
lexington,SC,triangle,20,2013
liberty,SC,circle,30,2012
liberty,SC,cross,60,2013
liberty,SC,oval,3600,2014
liberty,SC,triangle,20,2014
litchfield beach,SC,circle,60,2011
litchfield beach,SC,fireball,10,2012
litchfield beach,SC,light,1740,2011
litchfield beach,SC,light,600,2010
little river,SC,changing,60,2012
little river,SC,circle,120,2012
little river,SC,light,300,2014
little river,SC,light,30,2012
little river,SC,light,10800,2010
little river,SC,light,9000,2009
little river,SC,light,120,2012
little river,SC,triangle,1800,2012
lodge,SC,formation,240,2005
longs,SC,circle,30,2013
longs,SC,light,300,2013
longs,SC,other,20,2011
longs,SC,triangle,1200,2012
loris,SC,cylinder,10,2005
loris,SC,light,30,2013
loris,SC,light,60,2012
loris,SC,other,1800,2012
loris,SC,other,60,2013
loris,SC,oval,15,2012
lowrys,SC,light,300,2004
lowrys,SC,light,180,2011
lucknow,SC,disk,86400,2005
lugoff,SC,circle,30,2014
lyman,SC,disk,15,2009
lyman,SC,light,15,2009
manning,SC,fireball,8,2009
marion,SC,disk,180,2014
mauldin,SC,fireball,5,2007
mauldin,SC,oval,2700,2012
mauldin,SC,triangle,120,2014
mcclellanville,SC,other,180,2003
mcconnells,SC,diamond,240,2009
moncks corner,SC,disk,60,2010
moncks corner,SC,fireball,30,2011
moncks corner,SC,formation,5,2012
moncks corner,SC,formation,7,2012
moncks corner,SC,formation,1800,2011
moncks corner,SC,light,180,2011
moncks corner,SC,light,2,2011
moncks corner,SC,light,120,2011
moncks corner,SC,light,60,2013
moncks corner,SC,sphere,20,2014
moncks corner,SC,triangle,120,2013
moncks corner,SC,unknown,60,2010
moncks corner,SC,unknown,60,2010
moore,SC,diamond,120,2011
moore,SC,disk,5,2011
moore,SC,triangle,1500,2011
mount pleasant,SC,cigar,10,1999
mount pleasant,SC,circle,300,2012
mount pleasant,SC,circle,1800,2012
mount pleasant,SC,circle,180,2000
mount pleasant,SC,fireball,1200,2013
mount pleasant,SC,flash,3,2002
mount pleasant,SC,formation,6,2004
mount pleasant,SC,formation,30,2009
mount pleasant,SC,light,300,2011
mount pleasant,SC,triangle,480,2014
mount pleasant,SC,unknown,300,2012
mount pleasant,SC,unknown,180,1997
mt. pleasant,SC,cigar,90,2008
mt. pleasant,SC,circle,240,2006
mt. pleasant,SC,circle,180,2014
mt. pleasant,SC,disk,45,2009
mt. pleasant,SC,light,600,2013
mt. pleasant,SC,light,1200,2013
mt. pleasant,SC,light,14400,2013
mt. pleasant,SC,light,3600,2013
mt. pleasant,SC,other,1200,2014
mt. pleasant,SC,oval,45,2006
mt. pleasant,SC,triangle,300,2012
murrells inlet,SC,changing,240,2012
murrells inlet,SC,circle,15,2012
murrells inlet,SC,circle,900,2003
murrells inlet,SC,disk,600,2003
murrells inlet,SC,disk,1800,2003
murrells inlet,SC,disk,120,2006
murrells inlet,SC,fireball,120,2012
murrells inlet,SC,fireball,420,2008
murrells inlet,SC,flash,60,2009
murrells inlet,SC,light,300,2012
murrells inlet,SC,light,300,2013
murrells inlet,SC,light,900,2007
murrells inlet,SC,light,20,2012
murrells inlet,SC,other,45,2014
murrells inlet,SC,oval,300,2012
murrells inlet,SC,oval,1800,2011
murrells inlet,SC,triangle,240,2013
myrtle beach,SC,changing,1800,2002
myrtle beach,SC,changing,20,2005
myrtle beach,SC,changing,120,2012
myrtle beach,SC,changing,3600,2012
myrtle beach,SC,chevron,10,2004
myrtle beach,SC,chevron,300,2004
myrtle beach,SC,circle,5,2014
myrtle beach,SC,circle,2700,2003
myrtle beach,SC,circle,30,2009
myrtle beach,SC,circle,300,2011
myrtle beach,SC,circle,10800,2007
myrtle beach,SC,circle,1500,2012
myrtle beach,SC,circle,120,2007
myrtle beach,SC,circle,120,2007
myrtle beach,SC,circle,15,2011
myrtle beach,SC,circle,900,2012
myrtle beach,SC,circle,900,2003
myrtle beach,SC,circle,900,2003
myrtle beach,SC,circle,180,2013
myrtle beach,SC,circle,12,2010
myrtle beach,SC,circle,15,2001
myrtle beach,SC,circle,10,2011
myrtle beach,SC,circle,600,2013
myrtle beach,SC,circle,600,2013
myrtle beach,SC,circle,60,2009
myrtle beach,SC,cylinder,5,2013
myrtle beach,SC,disk,600,2003
myrtle beach,SC,disk,30,1998
myrtle beach,SC,disk,600,2003
myrtle beach,SC,egg,25,2007
myrtle beach,SC,fireball,2,2012
myrtle beach,SC,fireball,7,2013
myrtle beach,SC,fireball,420,2012
myrtle beach,SC,fireball,600,2013
myrtle beach,SC,fireball,300,2013
myrtle beach,SC,fireball,240,2012
myrtle beach,SC,fireball,1800,2013
myrtle beach,SC,fireball,1800,2011
myrtle beach,SC,fireball,240,2012
myrtle beach,SC,fireball,1200,2012
myrtle beach,SC,fireball,900,2013
myrtle beach,SC,fireball,900,2012
myrtle beach,SC,fireball,600,2013
myrtle beach,SC,fireball,1,2007
myrtle beach,SC,fireball,60,2006
myrtle beach,SC,fireball,3600,2012
myrtle beach,SC,flash,7,2013
myrtle beach,SC,flash,1800,2004
myrtle beach,SC,flash,5400,2006
myrtle beach,SC,flash,900,2012
myrtle beach,SC,flash,900,2012
myrtle beach,SC,formation,120,2011
myrtle beach,SC,formation,12,2012
myrtle beach,SC,formation,2700,2011
myrtle beach,SC,formation,120,2012
myrtle beach,SC,formation,15,2013
myrtle beach,SC,formation,15,2013
myrtle beach,SC,formation,600,2011
myrtle beach,SC,formation,3600,2012
myrtle beach,SC,light,20,2009
myrtle beach,SC,light,120,2004
myrtle beach,SC,light,10800,2003
myrtle beach,SC,light,120,2005
myrtle beach,SC,light,60,2004
myrtle beach,SC,light,10,2007
myrtle beach,SC,light,600,2012
myrtle beach,SC,light,600,2010
myrtle beach,SC,light,5,2010
myrtle beach,SC,light,5,2010
myrtle beach,SC,light,5,2005
myrtle beach,SC,light,300,2013
myrtle beach,SC,light,300,2011
myrtle beach,SC,light,300,2012
myrtle beach,SC,light,300,2007
myrtle beach,SC,light,420,2007
myrtle beach,SC,light,10,2004
myrtle beach,SC,light,2700,2013
myrtle beach,SC,light,4,2012
myrtle beach,SC,light,1800,2007
myrtle beach,SC,light,3630,2007
myrtle beach,SC,light,30,2012
myrtle beach,SC,light,30,2008
myrtle beach,SC,light,30,2003
myrtle beach,SC,light,1800,2007
myrtle beach,SC,light,1800,2003
myrtle beach,SC,light,3,2002
myrtle beach,SC,light,180,2012
myrtle beach,SC,light,480,2006
myrtle beach,SC,light,30,2007
myrtle beach,SC,light,30,2003
myrtle beach,SC,light,120,2011
myrtle beach,SC,light,120,2011
myrtle beach,SC,light,7200,2006
myrtle beach,SC,light,15,2013
myrtle beach,SC,light,15,2012
myrtle beach,SC,light,15,1995
myrtle beach,SC,light,900,2003
myrtle beach,SC,light,180,2013
myrtle beach,SC,light,12,2013
myrtle beach,SC,light,15,2002
myrtle beach,SC,light,10,2007
myrtle beach,SC,light,10,1981
myrtle beach,SC,light,600,2012
myrtle beach,SC,light,600,2012
myrtle beach,SC,light,900,2012
myrtle beach,SC,light,5400,2012
myrtle beach,SC,light,60,2009
myrtle beach,SC,light,60,2008
myrtle beach,SC,light,3600,2006
myrtle beach,SC,light,3600,2010
myrtle beach,SC,light,30,2011
myrtle beach,SC,light,60,2013
myrtle beach,SC,light,1,2012
myrtle beach,SC,other,2,2006
myrtle beach,SC,other,300,2007
myrtle beach,SC,other,7200,2003
myrtle beach,SC,other,30,2013
myrtle beach,SC,other,15,2005
myrtle beach,SC,other,120,2013
myrtle beach,SC,other,10,2003
myrtle beach,SC,oval,3,2007
myrtle beach,SC,oval,900,2002
myrtle beach,SC,oval,15,2006
myrtle beach,SC,oval,900,2007
myrtle beach,SC,oval,3600,2011
myrtle beach,SC,sphere,600,2003
myrtle beach,SC,sphere,300,2013
myrtle beach,SC,sphere,300,2008
myrtle beach,SC,sphere,300,2001
myrtle beach,SC,sphere,300,2012
myrtle beach,SC,sphere,10,2012
myrtle beach,SC,sphere,2700,2012
myrtle beach,SC,sphere,2700,2009
myrtle beach,SC,sphere,180,2007
myrtle beach,SC,sphere,30,2012
myrtle beach,SC,sphere,180,1986
myrtle beach,SC,sphere,180,2009
myrtle beach,SC,sphere,180,2003
myrtle beach,SC,sphere,1200,2012
myrtle beach,SC,sphere,120,2012
myrtle beach,SC,sphere,900,2008
myrtle beach,SC,triangle,600,2011
myrtle beach,SC,triangle,5,2013
myrtle beach,SC,triangle,30,2013
myrtle beach,SC,triangle,1800,2007
myrtle beach,SC,triangle,2,2013
myrtle beach,SC,triangle,900,2013
myrtle beach,SC,triangle,60,1999
myrtle beach,SC,triangle,3600,2011
myrtle beach,SC,unknown,40,2008
myrtle beach,SC,unknown,2,2004
myrtle beach,SC,unknown,600,2013
myrtle beach,SC,unknown,4,2013
myrtle beach,SC,unknown,120,2012
myrtle beach,SC,unknown,20,2013
myrtle beach,SC,unknown,10,2004
myrtle beach,SC,unknown,10,2011
myrtle beach,SC,unknown,10,2004
myrtle beach,SC,unknown,600,2009
myrtle beach,SC,unknown,600,2004
nesmith,SC,unknown,7200,2011
new ellenton,SC,changing,180,2003
newberry,SC,light,60,2014
ninety six,SC,light,60,2001
north augusta,SC,circle,240,2012
north augusta,SC,circle,8,2012
north augusta,SC,fireball,120,2011
north augusta,SC,oval,8,2009
north augusta,SC,sphere,240,2014
north charleston,SC,chevron,15,2003
north charleston,SC,light,360,1975
north charleston,SC,light,180,2010
north charleston,SC,other,2700,2006
north charleston,SC,rectangle,900,2009
north charleston,SC,sphere,120,2010
north charleston,SC,unknown,480,1998
north myrtle beach,SC,changing,1800,2013
north myrtle beach,SC,changing,1500,2012
north myrtle beach,SC,circle,2,2013
north myrtle beach,SC,circle,2700,2003
north myrtle beach,SC,circle,40,2005
north myrtle beach,SC,circle,30,2010
north myrtle beach,SC,circle,180,2013
north myrtle beach,SC,circle,3,2003
north myrtle beach,SC,circle,180,2013
north myrtle beach,SC,circle,120,2010
north myrtle beach,SC,circle,900,2012
north myrtle beach,SC,circle,60,2009
north myrtle beach,SC,cone,1800,2007
north myrtle beach,SC,disk,20,2009
north myrtle beach,SC,disk,15,2005
north myrtle beach,SC,fireball,5,2007
north myrtle beach,SC,fireball,240,2012
north myrtle beach,SC,fireball,30,2012
north myrtle beach,SC,fireball,1800,2011
north myrtle beach,SC,fireball,20,2012
north myrtle beach,SC,fireball,60,2013
north myrtle beach,SC,fireball,3600,2014
north myrtle beach,SC,flash,900,2013
north myrtle beach,SC,formation,300,2012
north myrtle beach,SC,formation,10,2007
north myrtle beach,SC,light,60,2008
north myrtle beach,SC,light,480,2012
north myrtle beach,SC,light,10,2009
north myrtle beach,SC,light,60,2013
north myrtle beach,SC,light,2700,2005
north myrtle beach,SC,light,2700,2009
north myrtle beach,SC,light,40,2013
north myrtle beach,SC,light,2400,2003
north myrtle beach,SC,light,240,2012
north myrtle beach,SC,light,1200,2010
north myrtle beach,SC,light,900,2012
north myrtle beach,SC,light,600,2011
north myrtle beach,SC,light,60,2006
north myrtle beach,SC,light,3600,2004
north myrtle beach,SC,oval,60,2010
north myrtle beach,SC,sphere,120,2011
north myrtle beach,SC,sphere,600,2008
north myrtle beach,SC,sphere,5,2012
north myrtle beach,SC,sphere,120,2013
north myrtle beach,SC,sphere,3,2008
north myrtle beach,SC,sphere,3600,2008
north myrtle beach,SC,sphere,1155,2012
north myrtle beach,SC,triangle,30,2013
